"product_id","style_id","color_id","product_name","product_type","product_color","product_fit","cotton","spandex","polyester","elastomultiester","lyocell","rayon","product_price","scraping_datetime"
"1018704002","1018704","002",relaxed_pull-on_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,24.99,"2022-12-17 00:45:32"
"1044249001","1044249","001",loose_pull-on_jeans,men_jeans_loose,light_denim_blue,loose_fit,0.0,0.0,0.0,0.0,0.5,0.5,44.99,"2022-12-17 00:45:32"
"1044249002","1044249","002",loose_pull-on_jeans,men_jeans_loose,dark_denim_blue,loose_fit,0.0,0.0,0.0,0.0,0.5,0.5,44.99,"2022-12-17 00:45:32"
"0927964001","0927964","001",regular_tapered_crop_jeans,men_jeans_regular,denim_blue,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0927964002","0927964","002",regular_tapered_crop_jeans,men_jeans_regular,light_denim_blue,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0927964003","0927964","003",regular_tapered_crop_jeans,men_jeans_regular,dark_gray,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0927964004","0927964","004",regular_tapered_crop_jeans,men_jeans_regular,steel_blue,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0927964005","0927964","005",regular_tapered_crop_jeans,men_jeans_regular,white,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,10.99,"2022-12-17 00:45:32"
"0927964013","0927964","013",regular_tapered_crop_jeans,men_jeans_regular,black,regular_fit,1.0,0.0,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"1063141001","1063141","001",loose_jeans,men_jeans_loose,denim_blue,loose_fit,0.3,0.0,0.0,0.0,0.55,0.15,44.99,"2022-12-17 00:45:32"
"1051644001","1051644","001",loose_jeans,men_jeans_loose,denim_blue,loose_fit,0.3,0.0,0.0,0.0,0.55,0.15,44.99,"2022-12-17 00:45:32"
"1025726003","1025726","003",relaxed_jeans,men_jeans_relaxed,graphite_gray,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-17 00:45:32"
"1025726002","1025726","002",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,11.99,"2022-12-17 00:45:32"
"0985197006","0985197","006",slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0985197001","0985197","001",slim_jeans,men_jeans_slim,black,slim_fit,0.98,0.02,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0985197002","0985197","002",slim_jeans,men_jeans_slim,midnight_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,6.99,"2022-12-17 00:45:32"
"0985197003","0985197","003",slim_jeans,men_jeans_slim,denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0985197004","0985197","004",slim_jeans,men_jeans_slim,dark_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"0985197005","0985197","005",slim_jeans,men_jeans_slim,dark_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,15.99,"2022-12-17 00:45:32"
"0985197007","0985197","007",slim_jeans,men_jeans_slim,dark_gray,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-17 00:45:32"
"1024256001","1024256","001",slim_jeans,men_jeans_slim,black,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256002","1024256","002",slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256003","1024256","003",slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256004","1024256","004",slim_jeans,men_jeans_slim,denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256005","1024256","005",slim_jeans,men_jeans_slim,dark_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256006","1024256","006",slim_jeans,men_jeans_slim,dark_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256007","1024256","007",slim_jeans,men_jeans_slim,dark_gray,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"1024256008","1024256","008",slim_jeans,men_jeans_slim,white,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"0985159001","0985159","001",skinny_jeans,men_jeans_skinny,black,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159002","0985159","002",skinny_jeans,men_jeans_skinny,denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159003","0985159","003",skinny_jeans,men_jeans_skinny,dark_gray,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,11.99,"2022-12-20 11:17:45"
"0985159004","0985159","004",skinny_jeans,men_jeans_skinny,light_denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159005","0985159","005",skinny_jeans,men_jeans_skinny,dark_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159006","0985159","006",skinny_jeans,men_jeans_skinny,dark_denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159007","0985159","007",skinny_jeans,men_jeans_skinny,denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0985159008","0985159","008",skinny_jeans,men_jeans_skinny,dark_gray,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"0690449051","0690449","051",skinny_jeans,men_jeans_ripped,gray,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449001","0690449","001",skinny_jeans,men_jeans_ripped,light_denim_blue/trashed,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,13.99,"2022-12-20 11:17:45"
"0690449002","0690449","002",skinny_jeans,men_jeans_ripped,denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,12.99,"2022-12-20 11:17:45"
"0690449006","0690449","006",skinny_jeans,men_jeans_ripped,black/washed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,5.99,"2022-12-20 11:17:45"
"0690449007","0690449","007",skinny_jeans,men_jeans_ripped,light_denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,12.99,"2022-12-20 11:17:45"
"0690449009","0690449","009",skinny_jeans,men_jeans_ripped,black_washed_out,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,17.99,"2022-12-20 11:17:45"
"0690449011","0690449","011",skinny_jeans,men_jeans_ripped,white,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,17.99,"2022-12-20 11:17:45"
"0690449013","0690449","013",skinny_jeans,men_jeans_ripped,black/washed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,27.99,"2022-12-20 11:17:45"
"0690449021","0690449","021",skinny_jeans,men_jeans_ripped,dark_denim_blue/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,25.99,"2022-12-20 11:17:45"
"0690449022","0690449","022",skinny_jeans,men_jeans_ripped,black/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449024","0690449","024",skinny_jeans,men_jeans_ripped,dark_blue/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,20.99,"2022-12-20 11:17:45"
"0690449028","0690449","028",skinny_jeans,men_jeans_ripped,dark_blue/washed_out,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"0690449035","0690449","035",skinny_jeans,men_jeans_ripped,denim_blue/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,21.99,"2022-12-20 11:17:45"
"0690449036","0690449","036",skinny_jeans,men_jeans_ripped,black,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449040","0690449","040",skinny_jeans,men_jeans_ripped,denim_gray,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0690449043","0690449","043",skinny_jeans,men_jeans_ripped,light_denim_blue/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449046","0690449","046",skinny_jeans,men_jeans_ripped,light_denim_gray/trashed,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449056","0690449","056",skinny_jeans,men_jeans_ripped,light_denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449059","0690449","059",skinny_jeans,men_jeans_ripped,denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449062","0690449","062",skinny_jeans,men_jeans_ripped,light_denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449064","0690449","064",skinny_jeans,men_jeans_ripped,black/patterned,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0690449067","0690449","067",skinny_jeans,men_jeans_ripped,denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1008549001","1008549","001",regular_jeans,men_jeans_regular,light_denim_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549002","1008549","002",regular_jeans,men_jeans_regular,denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549003","1008549","003",regular_jeans,men_jeans_regular,dark_gray,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549004","1008549","004",regular_jeans,men_jeans_regular,dark_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549005","1008549","005",regular_jeans,men_jeans_regular,dark_denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549006","1008549","006",regular_jeans,men_jeans_regular,black,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,24.99,"2022-12-20 11:17:45"
"1008549007","1008549","007",regular_jeans,men_jeans_regular,light_gray,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,11.99,"2022-12-20 11:17:45"
"1008549008","1008549","008",regular_jeans,men_jeans_regular,light_denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,10.99,"2022-12-20 11:17:45"
"0979945003","0979945","003",loose_jeans,men_jeans_loose,black,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945001","0979945","001",loose_jeans,men_jeans_loose,light_denim_blue,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945002","0979945","002",loose_jeans,men_jeans_loose,denim_blue,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945009","0979945","009",loose_jeans,men_jeans_loose,light_gray,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945012","0979945","012",loose_jeans,men_jeans_loose,gray,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945019","0979945","019",loose_jeans,men_jeans_loose,black/patterned,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0979945025","0979945","025",loose_jeans,men_jeans_loose,purple,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1024711006","1024711","006",slim_jeans,men_jeans_slim,dark_denim_blue,slim_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711001","1024711","001",slim_jeans,men_jeans_slim,black,slim_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711002","1024711","002",slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711004","1024711","004",slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,8.99,"2022-12-20 11:17:45"
"1024711008","1024711","008",slim_jeans,men_jeans_slim,dark_denim_gray,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711009","1024711","009",slim_jeans,men_jeans_slim,dark_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711010","1024711","010",slim_jeans,men_jeans_slim,denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1024711014","1024711","014",slim_jeans,men_jeans_slim,black,slim_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1008110013","1008110","013",freefit®_slim_jeans,men_jeans_slim,dark_gray,slim_fit,0.9,0.02,0.0,0.08,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110001","1008110","001",freefit®_slim_jeans,men_jeans_slim,dark_denim_blue,slim_fit,0.9,0.02,0.0,0.08,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110002","1008110","002",freefit®_slim_jeans,men_jeans_slim,black/no_fade_black,slim_fit,0.9,0.02,0.0,0.08,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110003","1008110","003",freefit®_slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.89,0.02,0.0,0.09,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110005","1008110","005",freefit®_slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.89,0.02,0.0,0.09,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110006","1008110","006",freefit®_slim_jeans,men_jeans_slim,denim_blue,slim_fit,0.89,0.02,0.0,0.09,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110015","1008110","015",freefit®_slim_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.9,0.02,0.0,0.08,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1008110019","1008110","019",freefit®_slim_jeans,men_jeans_slim,black,slim_fit,0.9,0.02,0.0,0.08,0.0,0.0,49.99,"2022-12-20 11:17:45"
"1013317002","1013317","002",hybrid_regular_tapered_joggers,men_jeans_joggers,denim_blue,regular_fit,0.78,0.01,0.21,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1013317001","1013317","001",hybrid_regular_tapered_joggers,men_jeans_joggers,light_denim_blue,regular_fit,0.77,0.02,0.21,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1013317003","1013317","003",hybrid_regular_tapered_joggers,men_jeans_joggers,dark_denim_blue,regular_fit,0.77,0.02,0.21,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1013317004","1013317","004",hybrid_regular_tapered_joggers,men_jeans_joggers,black,regular_fit,0.78,0.01,0.21,0.0,0.0,0.0,20.99,"2022-12-20 11:17:45"
"1013317005","1013317","005",hybrid_regular_tapered_joggers,men_jeans_joggers,dark_gray,regular_fit,0.79,0.02,0.19,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1013317006","1013317","006",hybrid_regular_tapered_joggers,men_jeans_joggers,black,regular_fit,0.79,0.01,0.2,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1013317008","1013317","008",hybrid_regular_tapered_joggers,men_jeans_joggers,dark_blue,regular_fit,0.77,0.02,0.21,0.0,0.0,0.0,12.99,"2022-12-20 11:17:45"
"1013317010","1013317","010",hybrid_regular_tapered_joggers,men_jeans_joggers,black,regular_fit,0.8,0.01,0.19,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"1013317012","1013317","012",hybrid_regular_tapered_joggers,men_jeans_joggers,light_denim_blue,regular_fit,0.78,0.01,0.21,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105018","0875105","018",relaxed_jeans,men_jeans_relaxed,pale_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105001","0875105","001",relaxed_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"0875105002","0875105","002",relaxed_jeans,men_jeans_relaxed,black,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105003","0875105","003",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105009","0875105","009",relaxed_jeans,men_jeans_relaxed,dark_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105011","0875105","011",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"0875105015","0875105","015",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"0875105016","0875105","016",relaxed_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105017","0875105","017",relaxed_jeans,men_jeans_relaxed,dark_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105023","0875105","023",relaxed_jeans,men_jeans_relaxed,black,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105024","0875105","024",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105026","0875105","026",relaxed_jeans,men_jeans_relaxed,light_gray,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105029","0875105","029",relaxed_jeans,men_jeans_relaxed,black,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105040","0875105","040",relaxed_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0875105042","0875105","042",relaxed_jeans,men_jeans_relaxed,dark_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0811993037","0811993","037",regular_jeans,men_jeans_regular,dark_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993001","0811993","001",regular_jeans,men_jeans_regular,black/washed_out,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,12.99,"2022-12-20 11:17:45"
"0811993002","0811993","002",regular_jeans,men_jeans_regular,denim_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993003","0811993","003",regular_jeans,men_jeans_regular,dark_denim_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,16.99,"2022-12-20 11:17:45"
"0811993006","0811993","006",regular_jeans,men_jeans_regular,graphite_gray,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,14.99,"2022-12-20 11:17:45"
"0811993007","0811993","007",regular_jeans,men_jeans_regular,light_denim_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"0811993021","0811993","021",regular_jeans,men_jeans_regular,black,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,20.99,"2022-12-20 11:17:45"
"0811993022","0811993","022",regular_jeans,men_jeans_regular,cream,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,16.99,"2022-12-20 11:17:45"
"0811993024","0811993","024",regular_jeans,men_jeans_regular,denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,16.99,"2022-12-20 11:17:45"
"0811993025","0811993","025",regular_jeans,men_jeans_regular,light_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,15.99,"2022-12-20 11:17:45"
"0811993028","0811993","028",regular_jeans,men_jeans_regular,denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,19.99,"2022-12-20 11:17:45"
"0811993031","0811993","031",regular_jeans,men_jeans_regular,dark_denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,22.99,"2022-12-20 11:17:45"
"0811993034","0811993","034",regular_jeans,men_jeans_regular,pale_denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993036","0811993","036",regular_jeans,men_jeans_regular,blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993039","0811993","039",regular_jeans,men_jeans_regular,dark_denim_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993040","0811993","040",regular_jeans,men_jeans_regular,black,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993044","0811993","044",regular_jeans,men_jeans_regular,dark_denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993048","0811993","048",regular_jeans,men_jeans_regular,dark_blue,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993050","0811993","050",regular_jeans,men_jeans_regular,pale_denim_gray,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0811993053","0811993","053",regular_jeans,men_jeans_regular,dark_denim_gray,regular_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1071707001","1071707","001",relaxed_jeans,men_jeans_relaxed,black,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1071707002","1071707","002",relaxed_jeans,men_jeans_relaxed,light_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1071707003","1071707","003",relaxed_jeans,men_jeans_relaxed,dark_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1071707008","1071707","008",relaxed_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1071707010","1071707","010",relaxed_jeans,men_jeans_relaxed,denim_gray,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1004199002","1004199","002",skinny_cropped_jeans,men_jeans_skinny,black,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1004199001","1004199","001",skinny_cropped_jeans,men_jeans_skinny,light_denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1004199003","1004199","003",skinny_cropped_jeans,men_jeans_skinny,denim_blue,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,13.99,"2022-12-20 11:17:45"
"1004199004","1004199","004",skinny_cropped_jeans,men_jeans_skinny,white,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1004199005","1004199","005",skinny_cropped_jeans,men_jeans_skinny,light_gray,skinny_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1004199007","1004199","007",skinny_cropped_jeans,men_jeans_skinny,denim_blue,skinny_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1096385002","1096385","002",loose_jeans,men_jeans_loose,dark_denim_blue,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1096385001","1096385","001",loose_jeans,men_jeans_loose,black,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"1114023003","1114023","003",loose_jeans,men_jeans_loose,cream,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,44.99,"2022-12-20 11:17:45"
"1114023001","1114023","001",loose_jeans,men_jeans_loose,denim_blue,loose_fit,1.0,0.0,0.0,0.0,0.0,0.0,44.99,"2022-12-20 11:17:45"
"1100162003","1100162","003",regular_jeans,men_jeans_regular,denim_gray,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1100162002","1100162","002",regular_jeans,men_jeans_regular,denim_blue,regular_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"1107750002","1107750","002",relaxed_worker_jeans,men_jeans_relaxed,dark_denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,44.99,"2022-12-20 11:17:45"
"1107750001","1107750","001",relaxed_worker_jeans,men_jeans_relaxed,denim_blue,relaxed_fit,1.0,0.0,0.0,0.0,0.0,0.0,44.99,"2022-12-20 11:17:45"
"0938875007","0938875","007",slim_tapered_jeans,men_jeans_slim,black,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0938875001","0938875","001",slim_tapered_jeans,men_jeans_slim,light_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
"0938875002","0938875","002",slim_tapered_jeans,men_jeans_slim,white,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0938875004","0938875","004",slim_tapered_jeans,men_jeans_slim,dark_gray,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,18.99,"2022-12-20 11:17:45"
"0938875008","0938875","008",slim_tapered_jeans,men_jeans_slim,denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0938875010","0938875","010",slim_tapered_jeans,men_jeans_slim,light_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,20.99,"2022-12-20 11:17:45"
"0938875012","0938875","012",slim_tapered_jeans,men_jeans_slim,denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,39.99,"2022-12-20 11:17:45"
"0938875013","0938875","013",slim_tapered_jeans,men_jeans_slim,pale_denim_blue,slim_fit,0.99,0.01,0.0,0.0,0.0,0.0,21.99,"2022-12-20 11:17:45"
"0938875014","0938875","014",slim_tapered_jeans,men_jeans_slim,black,slim_fit,0.98,0.02,0.0,0.0,0.0,0.0,29.99,"2022-12-20 11:17:45"
